Epoch,MFU,TemPo,Alternation,Greedy,RoundRobin
129,45.4255,48.2195,28.698400000000007,50.4228,51.5736
130,45.4933,43.5055,24.962199999999996,36.3864,45.9817
131,45.578,49.5928,29.6391,36.3054,42.0442
132,45.6273,49.9041,19.095299999999995,38.9211,38.1998
133,45.547,45.4767,29.850899999999996,38.7734,51.801
134,45.5535,45.6267,18.802800000000005,45.5759,44.5541
135,45.6034,45.7652,29.046800000000005,45.6569,44.7965
136,45.6372,45.6713,23.959900000000005,45.5413,52.0569
137,45.6016,45.5154,41.135,45.6444,51.5909
138,45.7363,45.6142,42.194,45.692,51.0568
139,45.6755,45.5402,27.6661,45.5026,44.8479
140,45.5757,45.5481,28.822100000000006,45.5947,51.914
141,45.7089,45.5755,28.201099999999997,45.6486,51.6409
142,45.5449,45.4944,27.9974,45.6156,51.2422
143,45.6873,45.4701,27.2102,45.6662,51.6972
144,45.6065,45.547,27.702799999999996,45.6341,51.9452
145,45.6019,45.6307,26.973600000000005,45.5276,51.5043
146,45.723,45.5741,27.465999999999994,45.5284,51.0525
147,45.5469,45.6332,26.7714,45.5773,44.7559
148,45.7101,45.592,27.2727,45.7246,51.7937
149,45.6625,45.4136,26.598,45.7197,51.3334
150,45.6262,45.5502,27.063000000000002,45.5375,51.2581
151,45.5845,45.5722,26.448899999999995,45.5559,44.6742
152,45.6105,45.6593,54.0044,45.5218,51.0005
153,45.6786,45.4581,26.320300000000003,45.5724,50.5658
154,45.6391,45.5295,26.782600000000002,45.6174,51.2856
155,45.763,45.4648,26.209500000000006,45.5086,48.5874
156,45.5108,26.744,26.6682,45.486,51.7869
157,45.6305,23.613500000000002,26.113799999999998,45.5294,51.3648
158,45.5594,19.894599999999997,26.580299999999994,45.6701,51.0844
159,45.5265,13.847899999999996,26.031000000000006,36.2476,44.7762
160,45.6736,,26.485299999999995,31.843000000000004,51.6587
161,45.4605,,25.9593,31.090999999999994,51.2289
162,45.6099,,26.435699999999997,23.2838,51.1562
163,36.0782,,25.896900000000002,19.9538,47.7173
164,31.661600000000007,,37.909,19.784400000000005,51.6534
165,23.366200000000006,,25.8429,19.745800000000003,51.2201
166,20.1592,,26.283500000000004,19.732299999999995,51.1845
167,13.868200000000002,,25.7954,13.665700000000001,44.55
168,12.130399999999995,,26.222700000000003,12.736199999999997,51.4179
169,12.035300000000007,,25.753500000000003,,51.5313
170,,,26.1961,,51.1857
171,,,25.717699999999994,,51.6793
172,,,26.1725,,51.8152
173,,,25.6858,,51.4812
174,,,26.1104,,50.792
175,,,25.657700000000006,,51.4738
176,,,26.102099999999993,,51.6569
177,,,25.6327,,51.2129
178,,,26.0693,,51.3408
179,,,25.6104,,51.5782
180,,,26.047300000000007,,51.9786
181,,,25.5908,,50.8805
182,,,26.0137,,50.4988
183,,,25.573099999999997,,51.59
184,,,26.017300000000006,,51.9103
185,,,25.557100000000005,,51.4175
186,,,25.998900000000006,,51.3113
187,,,25.542599999999993,,44.6953
188,,,25.964399999999998,,51.5786
189,,,25.529399999999995,,51.5698
190,,,25.954300000000003,,50.9706
191,,,25.518,,44.7555
192,,,25.9491,,50.9276
193,,,25.506600000000006,,50.4898
194,,,25.928700000000006,,50.9758
195,,,25.496700000000004,,48.4967
196,,,25.9144,,51.5743
197,,,25.487300000000005,,51.6073
198,,,50.3708,,51.0845
199,,,25.478700000000003,,51.6198
200,,,25.902699999999996,,51.938
201,,,25.470600000000005,,51.2987
202,,,25.900400000000005,,50.9296
203,,,25.463099999999997,,44.6278
204,,,25.8938,,52.1371
205,,,25.456000000000003,,51.7052
206,,,37.2052,,51.0872
207,,,25.4495,,47.672
208,,,25.863500000000002,,51.7589
209,,,,,51.3225
210,,,,,50.4542
211,,,,,51.5949
212,,,,,51.4746
213,,,,,51.3745
214,,,,,46.7342
215,,,,,37.9388
