Epoch,MFU,TemPo,Alternation,Greedy,RoundRobin
163,30.83,,25.878999999999998,11.268500000000003,26.1128
164,23.122,,26.3542,11.2579,25.265500000000003
165,21.149,,25.8268,11.238199999999999,26.122799999999998
166,19.6967,,41.7934,11.235300000000002,25.256500000000003
167,19.644799999999996,,25.781399999999998,11.229100000000003,26.0976
168,19.555,,26.2207,11.209699999999998,25.2481
169,19.5298,,25.741500000000002,11.208799999999997,26.1074
170,13.551299999999998,,26.190199999999997,11.2046,25.239400000000003
171,13.008200000000002,,25.706400000000002,11.191899999999997,26.0751
172,11.758899999999997,,26.138800000000003,,25.2325
173,11.725499999999997,,25.675600000000003,,26.079900000000002
174,11.672699999999999,,26.111800000000002,,25.226300000000002
175,11.631599999999999,,25.6483,,26.0584
176,11.609699999999997,,26.0694,,25.219900000000003
177,11.539000000000001,,25.624200000000002,,26.0571
178,11.5398,,26.0593,,25.213700000000003
179,,,25.6027,,26.047600000000003
180,,,26.0449,,25.2081
181,,,25.585,,26.041200000000003
182,,,26.0203,,25.2027
183,,,25.5664,,26.0783
184,,,25.998399999999997,,25.197499999999998
185,,,25.551000000000002,,51.9911
186,,,53.036500000000004,,25.1928
187,,,25.537,,52.195499999999996
188,,,25.9559,,25.1881
189,,,25.524099999999997,,26.0205
190,,,25.961599999999997,,25.1837
191,,,25.5124,,26.0135
192,,,25.929699999999997,,25.179000000000002
193,,,25.5019,,41.561800000000005
194,,,52.835,,25.1747
195,,,25.491999999999997,,52.2643
196,,,25.910400000000003,,25.170699999999997
197,,,25.4829,,26.0131
198,,,25.898000000000003,,25.1669
199,,,25.474600000000002,,26.0058
200,,,39.453199999999995,,25.1631
201,,,25.466500000000003,,25.999899999999997
202,,,25.8881,,25.1595
203,,,25.4591,,25.9949
204,,,25.875500000000002,,25.1558
205,,,25.452199999999998,,41.4471
206,,,25.8834,,25.1524
207,,,25.445500000000003,,25.9914
208,,,25.859699999999997,,25.149099999999997
209,,,,,25.977800000000002
210,,,,,25.145699999999998
211,,,,,25.984
212,,,,,25.1425
213,,,,,25.9668
214,,,,,25.1393
215,,,,,25.962200000000003
216,,,,,25.136200000000002
217,,,,,25.961
218,,,,,25.1331
219,,,,,25.9578
220,,,,,25.1299
221,,,,,47.4424
222,,,,,25.127299999999998
223,,,,,25.950400000000002
224,,,,,25.1244
225,,,,,38.552
226,,,,,25.121699999999997
227,,,,,25.9444
